-300	-300	4.3321191933019367e-10
-297	-300	4.385563764867819e-10
-294	-300	4.4395624544993803e-10
-291	-300	4.494113165054244e-10
-288	-300	4.54921337037752e-10
-285	-300	4.6048600982453947e-10
-282	-300	4.661049913054925e-10
-279	-300	4.717778898280185e-10
-276	-300	4.775042638716943e-10
-273	-300	4.832836202540227e-10
-270	-300	4.891154123201404e-10
-267	-300	4.94999038119371e-10
-264	-300	5.009338385717635e-10
-261	-300	5.069190956279976e-10
-258	-300	5.129540304263068e-10
-255	-300	5.19037801450319e-10
-252	-300	5.251695026919985e-10
-249	-300	5.313481618241361e-10
-246	-300	5.375727383871239e-10
-243	-300	5.438421219950249e-10
-240	-300	5.501551305662422e-10
-237	-300	5.565105085843742e-10
-234	-300	5.6290692539513e-10
-231	-300	5.693429735454694e-10
-228	-300	5.758171671714094e-10
-225	-300	5.823279404412238e-10
-222	-300	5.888736460610306e-10
-219	-300	5.954525538500304e-10
-216	-300	6.020628493929123e-10
-213	-300	6.087026327771859e-10
-210	-300	6.153699174234301e-10
-207	-300	6.220626290166535e-10
-204	-300	6.287786045471653e-10
-201	-300	6.355155914695139e-10
-198	-300	6.422712469882069e-10
-195	-300	6.490431374790409e-10
-192	-300	6.558287380549628e-10
-189	-300	6.626254322854333e-10
-186	-300	6.694305120783003e-10
-183	-300	6.762411777331575e-10
-180	-300	6.830545381751168e-10
-177	-300	6.89867611377821e-10
-174	-300	6.966773249843681e-10
-171	-300	7.034805171346336e-10
-168	-300	7.102739375072218e-10
-165	-300	7.170542485839737e-10
-162	-300	7.238180271446104e-10
-159	-300	7.305617659986646e-10
-156	-300	7.372818759613844e-10
-153	-300	7.439746880797563e-10
-150	-300	7.506364561141957e-10
-147	-300	7.572633592807903e-10
-144	-300	7.638515052582668e-10
-141	-300	7.703969334630541e-10
-138	-300	7.76895618594981e-10
-135	-300	7.833434744552237e-10
-132	-300	7.89736358037167e-10
-129	-300	7.960700738898043e-10
-126	-300	8.023403787522317e-10
-123	-300	8.085429864566566e-10
-120	-300	8.146735730961752e-10
-117	-300	8.207277824523366e-10
-114	-300	8.26701231676279e-10
-111	-300	8.32589517215918e-10
-108	-300	8.383882209803686e-10
-105	-300	8.440929167314466e-10
-102	-300	8.496991766907608e-10
-99	-300	8.5520257834956e-10
-96	-300	8.605987114671768e-10
-93	-300	8.658831852425715e-10
-90	-300	8.710516356422013e-10
-87	-300	8.76099732866168e-10
-84	-300	8.810231889333865e-10
-81	-300	8.85817765365343e-10
-78	-300	8.904792809469236e-10
-75	-300	8.95003619541753e-10
-72	-300	8.993867379385538e-10
-69	-300	9.036246737041672e-10
-66	-300	9.077135530181458e-10
-63	-300	9.116495984631746e-10
-60	-300	9.15429136745063e-10
-57	-300	9.190486063156586e-10
-54	-300	9.225045648717649e-10
-51	-300	9.257936967030303e-10
-48	-300	9.289128198617953e-10
-45	-300	9.318588931280525e-10
-42	-300	9.346290227429986e-10
-39	-300	9.37220468885126e-10
-36	-300	9.396306518634375e-10
-33	-300	9.41857158003129e-10
-30	-300	9.438977452000383e-10
-27	-300	9.457503481212109e-10
-24	-300	9.474130830301646e-10
-21	-300	9.488842522167955e-10
-18	-300	9.501623480133346e-10
-15	-300	9.51246056379387e-10
-12	-300	9.521342600408034e-10
-9	-300	9.528260411689349e-10
-6	-300	9.533206835887565e-10
-3	-300	9.53617674506313e-10
0	-300	9.537167057480027e-10
3	-300	9.53617674506313e-10
6	-300	9.533206835887565e-10
9	-300	9.528260411689349e-10
12	-300	9.521342600408034e-10
15	-300	9.51246056379387e-10
18	-300	9.501623480133346e-10
21	-300	9.488842522167955e-10
24	-300	9.474130830301646e-10
27	-300	9.457503481212109e-10
30	-300	9.438977452000383e-10
33	-300	9.41857158003129e-10
36	-300	9.396306518634375e-10
39	-300	9.37220468885126e-10
42	-300	9.346290227429986e-10
45	-300	9.318588931280525e-10
48	-300	9.289128198617953e-10
51	-300	9.257936967030303e-10
54	-300	9.225045648717649e-10
57	-300	9.190486063156586e-10
60	-300	9.15429136745063e-10
63	-300	9.116495984631746e-10
66	-300	9.077135530181458e-10
69	-300	9.036246737041672e-10
72	-300	8.993867379385538e-10
75	-300	8.95003619541753e-10
78	-300	8.904792809469236e-10
81	-300	8.85817765365343e-10
84	-300	8.810231889333865e-10
87	-300	8.76099732866168e-10
90	-300	8.710516356422013e-10
93	-300	8.658831852425715e-10
96	-300	8.605987114671768e-10
99	-300	8.5520257834956e-10
102	-300	8.496991766907608e-10
105	-300	8.440929167314466e-10
108	-300	8.383882209803686e-10
111	-300	8.32589517215918e-10
114	-300	8.26701231676279e-10
117	-300	8.207277824523366e-10
120	-300	8.146735730961752e-10
123	-300	8.085429864566566e-10
126	-300	8.023403787522317e-10
129	-300	7.960700738898043e-10
132	-300	7.89736358037167e-10
135	-300	7.833434744552237e-10
138	-300	7.76895618594981e-10
141	-300	7.703969334630541e-10
144	-300	7.638515052582668e-10
147	-300	7.572633592807903e-10
150	-300	7.506364561141957e-10
153	-300	7.439746880797563e-10
156	-300	7.372818759613844e-10
159	-300	7.305617659986646e-10
162	-300	7.238180271446104e-10
165	-300	7.170542485839737e-10
168	-300	7.102739375072218e-10
171	-300	7.034805171346336e-10
174	-300	6.966773249843681e-10
177	-300	6.89867611377821e-10
180	-300	6.830545381751168e-10
183	-300	6.762411777331575e-10
186	-300	6.694305120783003e-10
189	-300	6.626254322854333e-10
192	-300	6.558287380549628e-10
195	-300	6.490431374790409e-10
198	-300	6.422712469882069e-10
201	-300	6.355155914695139e-10
204	-300	6.287786045471653e-10
207	-300	6.220626290166535e-10
210	-300	6.153699174234301e-10
213	-300	6.087026327771859e-10
216	-300	6.020628493929123e-10
219	-300	5.954525538500304e-10
222	-300	5.888736460610306e-10
225	-300	5.823279404412238e-10
228	-300	5.758171671714094e-10
231	-300	5.693429735454694e-10
234	-300	5.6290692539513e-10
237	-300	5.565105085843742e-10
240	-300	5.501551305662422e-10
243	-300	5.438421219950249e-10
246	-300	5.375727383871239e-10
249	-300	5.313481618241361e-10
252	-300	5.251695026919985e-10
255	-300	5.19037801450319e-10
258	-300	5.129540304263068e-10
261	-300	5.069190956279976e-10
264	-300	5.009338385717635e-10
267	-300	4.94999038119371e-10
270	-300	4.891154123201404e-10
273	-300	4.832836202540227e-10
276	-300	4.775042638716943e-10
279	-300	4.717778898280185e-10
282	-300	4.661049913054925e-10
285	-300	4.6048600982453947e-10
288	-300	4.54921337037752e-10
291	-300	4.494113165054244e-10
294	-300	4.4395624544993803e-10
