27	-300	-3.932569674262072e-09
30	-300	-4.355265627752836e-09
33	-300	-4.773542824414335e-09
36	-300	-5.187000286596217e-09
39	-300	-5.595248258275593e-09
42	-300	-5.997909021123276e-09
45	-300	-6.3946176612379295e-09
48	-300	-6.785022783979442e-09
51	-300	-7.168787174656892e-09
54	-300	-7.545588403159907e-09
57	-300	-7.915119370961156e-09
60	-300	-8.277088799259862e-09
63	-300	-8.631221657378612e-09
66	-300	-8.977259530865502e-09
69	-300	-9.314960929088298e-09
72	-300	-9.644101532434221e-09
75	-300	-9.964474379545812e-09
78	-300	-1.0275889995327955e-08
81	-300	-1.0578176460751486e-08
84	-300	-1.0871179425753186e-08
87	-300	-1.115476206678857e-08
90	-300	-1.1428804990831848e-08
93	-300	-1.1693206087834907e-08
96	-300	-1.1947880333854187e-08
99	-300	-1.2192759547229248e-08
102	-300	-1.2427792100350187e-08
105	-300	-1.2652942589681899e-08
108	-300	-1.286819146682196e-08
111	-300	-1.3073534633455473e-08
114	-300	-1.326898300313574e-08
117	-300	-1.3454562032863164e-08
120	-300	-1.3630311227458999e-08
123	-300	-1.3796283619734587e-08
126	-300	-1.3952545229442799e-08
129	-300	-1.4099174503966561e-08
132	-300	-1.4236261743652041e-08
135	-300	-1.4363908514630781e-08
138	-300	-1.4482227051899437e-08
141	-300	-1.4591339655336522e-08
144	-300	-1.4691378081236308e-08
147	-300	-1.4782482931830623e-08
150	-300	-1.4864803045152121e-08
153	-300	-1.493849488746779e-08
156	-300	-1.5003721950382e-08
159	-300	-1.5060654154573683e-08
162	-300	-1.5109467261995112e-08
165	-300	-1.5150342298219836e-08
168	-300	-1.5183464986487472e-08
171	-300	-1.5209025194852398e-08
174	-300	-1.522721639770412e-08
177	-300	-1.5238235152790026e-08
180	-300	-1.5242280594736083e-08
183	-300	-1.5239553945929956e-08
186	-300	-1.523025804550348e-08
189	-300	-1.5214596897028757e-08
192	-300	-1.5192775235423765e-08
195	-300	-1.5164998113451484e-08
198	-300	-1.513147050808915e-08
201	-300	-1.5092396946943482e-08
204	-300	-1.504798115479315e-08
207	-300	-1.4998425720250743e-08
210	-300	-1.494393178245453e-08
213	-300	-1.488469873762435e-08
216	-300	-1.4820923965246114e-08
219	-300	-1.4752802573586027e-08
222	-300	-1.4680527164178431e-08
225	-300	-1.4604287614879527e-08
228	-300	-1.4524270881033761e-08
231	-300	-1.4440660814259662e-08
234	-300	-1.4353637998327037e-08
237	-300	-1.4263379601568164e-08
240	-300	-1.4170059245240602e-08
243	-300	-1.4073846887239507e-08
246	-300	-1.3974908720541212e-08
249	-300	-1.3873407085748565e-08
252	-300	-1.3769500397100153e-08
255	-300	-1.366334308130161e-08
258	-300	-1.355508552853569e-08
261	-300	-1.3444874055009753e-08
264	-300	-1.3332850876403877e-08
267	-300	-1.3219154091589567e-08
270	-300	-1.3103917675998486e-08
273	-300	-1.2987271484031372e-08
276	-300	-1.286934125991058e-08
279	-300	-1.2750248656393622e-08
282	-300	-1.2630111260781156e-08
285	-300	-1.2509042627669347e-08
288	-300	-1.2387152317914385e-08
291	-300	-1.2264545943295479e-08
294	-300	-1.2141325216381563e-08
297	-300	-1.2017588005126663e-08
-300	-297	1.2017588005126663e-08
-297	-297	1.2145089099491731e-08
-294	-297	1.2272218910041327e-08
-291	-297	1.2398882321234669e-08
-288	-297	1.2524980300152772e-08
-285	-297	1.2650409831671921e-08
-282	-297	1.2775063857857691e-08
-279	-297	1.289883122205137e-08
-276	-297	1.3021596618142509e-08
-273	-297	1.3143240545542481e-08
-270	-297	1.3263639270394645e-08
-267	-297	1.3382664793577355e-08
-264	-297	1.3500184826075255e-08
-261	-297	1.3616062772313488e-08
-258	-297	1.37301577220666e-08
-255	-297	1.384232445157068e-08
-252	-297	1.3952413434481875e-08
-249	-297	1.4060270863337661e-08
-246	-297	1.4165738682188272e-08
-243	-297	1.4268654631074832e-08
-240	-297	1.4368852303036815e-08
-237	-297	1.4466161214335502e-08
-234	-297	1.4560406888580456e-08
-231	-297	1.4651410955443258e-08
-228	-297	1.473899126463675e-08
-225	-297	1.4822962015827242e-08
-222	-297	1.4903133905133035e-08
-219	-297	1.4979314288843147e-08
-216	-297	1.505130736496667e-08
-213	-297	1.51189143731937e-08
-210	-297	1.5181933813814593e-08
-207	-297	1.5240161686104216e-08
-204	-297	1.529339174663161e-08
-201	-297	1.5341415787903478e-08
-198	-297	1.5384023937691232e-08
-195	-297	1.5421004979326286e-08
-192	-297	1.5452146693176402e-08
-189	-297	1.5477236219437533e-08
-186	-297	1.5496060442289948e-08
-183	-297	1.5508406395375435e-08
-180	-297	1.5514061688453082e-08
-177	-297	1.5512814954985766e-08
-174	-297	1.550445632029677e-08
-171	-297	1.5488777889817824e-08
-168	-297	1.546557425682528e-08
-165	-297	1.5434643028930726e-08
-162	-297	1.5395785372457892e-08
-159	-297	1.5348806573697084e-08
-156	-297	1.5293516615885546e-08
-153	-297	1.522973077061485e-08
-150	-297	1.5157270202217322e-08
-147	-297	1.5075962583533094e-08
-144	-297	1.498564272130789e-08
-141	-297	1.4886153189321392e-08
-138	-297	1.4777344967197148e-08
-135	-297	1.4659078082699244e-08
-132	-297	1.4531222255179223e-08
-129	-297	1.4393657537701162e-08
-126	-297	1.4246274955243589e-08
-123	-297	1.408897713625669e-08
-120	-297	1.3921678934742716e-08
-117	-297	1.3744308039928468e-08
-114	-297	1.3556805570512506e-08
-111	-297	1.3359126650398172e-08
-108	-297	1.315124096276712e-08
-105	-297	1.293313327930985e-08
-102	-297	1.2704803961408917e-08
-99	-297	1.2466269430070161e-08
-96	-297	1.2217562601417563e-08
-93	-297	1.195873328460927e-08
-90	-297	1.1689848539096922e-08
-87	-297	1.1410992988238613e-08
-84	-297	1.1122269086387085e-08
-81	-297	1.0823797336710952e-08
-78	-297	1.0515716457166097e-08
-75	-297	1.019818349221853e-08
-72	-297	9.871373868126856e-09
-69	-297	9.535481389822772e-09
-66	-297	9.190718177680077e-09
-63	-297	8.837314542735187e-09
-60	-297	8.475518799214403e-09
-57	-297	8.105597013533096e-09
-54	-297	7.727832689257077e-09
-51	-297	7.3425263878559906e-09
-48	-297	6.949995285428638e-09
-45	-297	6.550572665939351e-09
-42	-297	6.144607351869578e-09
-39	-297	5.732463073556928e-09
-36	-297	5.314517778862304e-09
-33	-297	4.891162885170903e-09
-30	-297	4.462802476092249e-09
-27	-297	4.029852445574191e-09
-24	-297	3.59273959248358e-09
-21	-297	3.1519006690283115e-09
-18	-297	2.7077813866992054e-09
-15	-297	2.260835383692619e-09
-12	-297	1.8115231580330451e-09
-9	-297	1.360310970847046e-09
-6	-297	9.076697244430028e-10
-3	-297	4.540738200238465e-10
0	-297	0.0
3	-297	-4.540738200238465e-10
6	-297	-9.076697244430028e-10
9	-297	-1.360310970847046e-09
12	-297	-1.8115231580330451e-09
15	-297	-2.260835383692619e-09
18	-297	-2.7077813866992054e-09
21	-297	-3.1519006690283115e-09
24	-297	-3.59273959248358e-09
27	-297	-4.029852445574191e-09
30	-297	-4.462802476092249e-09
33	-297	-4.891162885170903e-09
36	-297	-5.314517778862304e-09
39	-297	-5.732463073556928e-09
42	-297	-6.144607351869578e-09
45	-297	-6.550572665939351e-09
48	-297	-6.949995285428638e-09
51	-297	-7.3425263878559906e-09
54	-297	-7.727832689257077e-09
57	-297	-8.105597013533096e-09
60	-297	-8.475518799214403e-09
63	-297	-8.837314542735187e-09
66	-297	-9.190718177680077e-09
69	-297	-9.535481389822772e-09
72	-297	-9.871373868126856e-09
75	-297	-1.019818349221853e-08
78	-297	-1.0515716457166097e-08
81	-297	-1.0823797336710952e-08
84	-297	-1.1122269086387085e-08
87	-297	-1.1410992988238613e-08
90	-297	-1.1689848539096922e-08
93	-297	-1.195873328460927e-08
96	-297	-1.2217562601417563e-08
99	-297	-1.2466269430070161e-08
102	-297	-1.2704803961408917e-08
105	-297	-1.293313327930985e-08
108	-297	-1.315124096276712e-08
111	-297	-1.3359126650398172e-08
114	-297	-1.3556805570512506e-08
117	-297	-1.3744308039928468e-08
120	-297	-1.3921678934742716e-08
123	-297	-1.408897713625669e-08
126	-297	-1.4246274955243589e-08
129	-297	-1.4393657537701162e-08
132	-297	-1.4531222255179223e-08
135	-297	-1.4659078082699244e-08
138	-297	-1.4777344967197148e-08
141	-297	-1.4886153189321392e-08
144	-297	-1.498564272130789e-08
147	-297	-1.5075962583533094e-08
150	-297	-1.5157270202217322e-08
153	-297	-1.522973077061485e-08
156	-297	-1.5293516615885546e-08
159	-297	-1.5348806573697084e-08
162	-297	-1.5395785372457892e-08
165	-297	-1.5434643028930726e-08
168	-297	-1.546557425682528e-08
171	-297	-1.5488777889817824e-08
174	-297	-1.550445632029677e-08
177	-297	-1.5512814954985766e-08
180	-297	-1.5514061688453082e-08
183	-297	-1.5508406395375435e-08
186	-297	-1.5496060442289948e-08
189	-297	-1.5477236219437533e-08
192	-297	-1.5452146693176402e-08
195	-297	-1.5421004979326286e-08
198	-297	-1.5384023937691232e-08
201	-297	-1.5341415787903478e-08
204	-297	-1.529339174663161e-08
207	-297	-1.5240161686104216e-08
210	-297	-1.5181933813814593e-08
213	-297	-1.51189143731937e-08
216	-297	-1.505130736496667e-08
219	-297	-1.4979314288843147e-08
222	-297	-1.4903133905133035e-08
225	-297	-1.4822962015827242e-08
228	-297	-1.473899126463675e-08
231	-297	-1.4651410955443258e-08
234	-297	-1.4560406888580456e-08
237	-297	-1.4466161214335502e-08
240	-297	-1.4368852303036815e-08
243	-297	-1.4268654631074832e-08
246	-297	-1.4165738682188272e-08
249	-297	-1.4060270863337661e-08
252	-297	-1.3952413434481875e-08
255	-297	-1.384232445157068e-08
258	-297	-1.37301577220666e-08
261	-297	-1.3616062772313488e-08
264	-297	-1.3500184826075255e-08
267	-297	-1.3382664793577355e-08
270	-297	-1.3263639270394645e-08
273	-297	-1.3143240545542481e-08
276	-297	-1.3021596618142509e-08
279	-297	-1.289883122205137e-08
282	-297	-1.2775063857857691e-08
285	-297	-1.2650409831671921e-08
288	-297	-1.2524980300152772e-08
291	-297	-1.2398882321234669e-08
294	-297	-1.2272218910041327e-08
297	-297	-1.2145089099491731e-08
-300	-294	1.2141325216381563e-08
-297	-294	1.2272218910041327e-08
-294	-294	1.2402794964453498e-08
-291	-294	1.2532957282905269e-08
-288	-294	1.2662605717513615e-08
-285	-294	1.2791635998148157e-08
-282	-294	1.2919939665506605e-08
-279	-294	1.304740400883177e-08
-276	-294	1.3173912008782351e-08
-273	-294	1.3299342285992646e-08
-270	-294	1.3423569055879337e-08
-267	-294	1.3546462090275494e-08
-264	-294	1.3667886686493857e-08
-261	-294	1.3787703644441932e-08
-258	-294	1.3905769252431422e-08
-255	-294	1.402193528234279e-08
-252	-294	1.4136048994822977e-08
-249	-294	1.4247953155209346e-08
-246	-294	1.4357486060886394e-08
-243	-294	1.446448158079276e-08
-240	-294	1.45687692078045e-08
-237	-294	1.4670174124726529e-08
-234	-294	1.47685172846264e-08
-231	-294	1.4863615506243986e-08
-228	-294	1.495528158520583e-08
-225	-294	1.5043324421764328e-08
-222	-294	1.5127549165768758e-08
-219	-294	1.5207757379557245e-08
-216	-294	1.528374721943591e-08
-213	-294	1.5355313636383183e-08
-210	-294	1.542224859658294e-08
-207	-294	1.5484341322350628e-08
-204	-294	1.5541378553969554e-08
-201	-294	1.5593144832902362e-08
-198	-294	1.5639422806782472e-08
-195	-294	1.5679993556523926e-08
-192	-294	1.5714636945814276e-08
-189	-294	1.5743131993173768e-08
-186	-294	1.576525726667594e-08
-183	-294	1.578079130132853e-08
-180	-294	1.5789513039010302e-08
-177	-294	1.5791202290749076e-08
-174	-294	1.5785640221007993e-08
-171	-294	1.5772609853522705e-08
-168	-294	1.5751896598100725e-08
-165	-294	1.5723288797656588e-08
-162	-294	1.568657829461324e-08
-159	-294	1.5641561015651512e-08
-156	-294	1.558803757363664e-08
-153	-294	1.5525813885393825e-08
-150	-294	1.5454701803845406e-08
-147	-294	1.53745197628602e-08
-144	-294	1.5285093433003505e-08
-141	-294	1.518625638621326e-08
-138	-294	1.507785076726762e-08
-135	-294	1.4959727969750464e-08
-132	-294	1.4831749314067789e-08
-129	-294	1.4693786724919233e-08
-126	-294	1.454572340548784e-08
-123	-294	1.4387454505478463e-08
-120	-294	1.4218887780012888e-08
-117	-294	1.4039944236279401e-08
-114	-294	1.3850558764737318e-08
-111	-294	1.3650680751595457e-08
-108	-294	1.3440274669218252e-08
-105	-294	1.3219320641066312e-08
-102	-294	1.2987814977750958e-08
-99	-294	1.2745770680776169e-08
-96	-294	1.2493217910557193e-08
-93	-294	1.2230204415344761e-08
-90	-294	1.1956795917747274e-08
-87	-294	1.1673076455632382e-08
-84	-294	1.137914867430364e-08
-81	-294	1.1075134066988542e-08
-78	-294	1.0761173160840537e-08
-75	-294	1.0437425645850465e-08
-72	-294	1.0104070444280652e-08
-69	-294	9.76130571847817e-09
-66	-294	9.409348815190578e-09
-63	-294	9.048436144797264e-09
-60	-294	8.678822994180506e-09
-57	-294	8.300783272290619e-09
-54	-294	7.914609187807711e-09
-51	-294	7.520610858665143e-09
-48	-294	7.1191158535755805e-09
-45	-294	6.710468666085754e-09
-42	-294	6.295030122078234e-09
-39	-294	5.87317672203448e-09
-36	-294	5.445299919769933e-09
-33	-294	5.011805339745397e-09
-30	-294	4.5731119354464486e-09
-27	-294	4.129651091700102e-09
-24	-294	3.681865674162609e-09
-21	-294	3.230209029560237e-09
-18	-294	2.7751439405932496e-09
-15	-294	2.3171415397186407e-09
-12	-294	1.8566801863069277e-09
-9	-294	1.3942443119192924e-09
-6	-294	9.303232386714829e-10
-3	-294	4.6540997583776185e-10
0	-294	0.0
3	-294	-4.6540997583776185e-10
6	-294	-9.303232386714829e-10
9	-294	-1.3942443119192924e-09
12	-294	-1.8566801863069277e-09
15	-294	-2.3171415397186407e-09
18	-294	-2.7751439405932496e-09
21	-294	-3.230209029560237e-09
24	-294	-3.681865674162609e-09
27	-294	-4.129651091700102e-09
30	-294	-4.5731119354464486e-09
33	-294	-5.011805339745397e-09
36	-294	-5.445299919769933e-09
39	-294	-5.87317672203448e-09
42	-294	-6.295030122078234e-09
45	-294	-6.710468666085754e-09
48	-294	-7.1191158535755805e-09
51	-294	-7.520610858665143e-09
54	-294	-7.914609187807711e-09
57	-294	-8.300783272290619e-09
60	-294	-8.678822994180506e-09
63	-294	-9.048436144797264e-09
66	-294	-9.409348815190578e-09
69	-294	-9.76130571847817e-09
72	-294	-1.0104070444280652e-08
75	-294	-1.0437425645850465e-08
78	-294	-1.0761173160840537e-08
81	-294	-1.1075134066988542e-08
84	-294	-1.137914867430364e-08
87	-294	-1.1673076455632382e-08
90	-294	-1.1956795917747274e-08
93	-294	-1.2230204415344761e-08
96	-294	-1.2493217910557193e-08
99	-294	-1.2745770680776169e-08
102	-294	-1.2987814977750958e-08
105	-294	-1.3219320641066312e-08
108	-294	-1.3440274669218252e-08
111	-294	-1.3650680751595457e-08
114	-294	-1.3850558764737318e-08
117	-294	-1.4039944236279401e-08
120	-294	-1.4218887780012888e-08
123	-294	-1.4387454505478463e-08
126	-294	-1.454572340548784e-08
129	-294	-1.4693786724919233e-08
132	-294	-1.4831749314067789e-08
135	-294	-1.4959727969750464e-08
138	-294	-1.507785076726762e-08
141	-294	-1.518625638621326e-08
144	-294	-1.5285093433003505e-08
147	-294	-1.53745197628602e-08
150	-294	-1.5454701803845406e-08
153	-294	-1.5525813885393825e-08
156	-294	-1.558803757363664e-08
159	-294	-1.5641561015651512e-08
162	-294	-1.568657829461324e-08
165	-294	-1.5723288797656588e-08
168	-294	-1.5751896598100725e-08
171	-294	-1.5772609853522705e-08
174	-294	-1.5785640221007993e-08
177	-294	-1.5791202290749076e-08
180	-294	-1.5789513039010302e-08
183	-294	-1.578079130132853e-08
186	-294	-1.576525726667594e-08
189	-294	-1.5743131993173768e-08
192	-294	-1.5714636945814276e-08
195	-294	-1.5679993556523926e-08
198	-294	-1.5639422806782472e-08
201	-294	-1.5593144832902362e-08
204	-294	-1.5541378553969554e-08
207	-294	-1.5484341322350628e-08
210	-294	-1.542224859658294e-08
213	-294	-1.5355313636383183e-08
216	-294	-1.528374721943591e-08
219	-294	-1.5207757379557245e-08
222	-294	-1.5127549165768758e-08
225	-294	-1.5043324421764328e-08
228	-294	-1.495528158520583e-08
231	-294	-1.4863615506243986e-08
234	-294	-1.47685172846264e-08
237	-294	-1.4670174124726529e-08
240	-294	-1.45687692078045e-08
243	-294	-1.446448158079276e-08
246	-294	-1.4357486060886394e-08
249	-294	-1.4247953155209346e-08
252	-294	-1.4136048994822977e-08
255	-294	-1.402193528234279e-08
258	-294	-1.3905769252431422e-08
261	-294	-1.3787703644441932e-08
264	-294	-1.3667886686493857e-08
267	-294	-1.3546462090275494e-08
270	-294	-1.3423569055879337e-08
273	-294	-1.3299342285992646e-08
276	-294	-1.3173912008782351e-08
279	-294	-1.304740400883177e-08
282	-294	-1.2919939665506605e-08
285	-294	-1.2791635998148157e-08
288	-294	-1.2662605717513615e-08
291	-294	-1.2532957282905269e-08
294	-294	-1.2402794964453498e-08
297	-294	-1.2272218910041327e-08
-300	-291	1.2264545943295479e-08
-297	-291	1.2398882321234669e-08
-294	-291	1.2532957282905269e-08
-291	-291	1.2666673806808471e-08
-288	-291	1.2799930684442372e-08
-285	-291	1.2932622442675056e-08
-282	-291	1.3064639270186813e-08
-279	-291	1.3195866948487005e-08
-276	-291	1.3326186788036491e-08
-273	-291	1.3455475570031403e-08
-270	-291	1.3583605494428834e-08
-267	-291	1.3710444134819277e-08
-264	-291	1.3835854400774528e-08
-261	-291	1.3959694508322599e-08
-258	-291	1.4081817959223139e-08
-255	-291	1.4202073529737865e-08
-252	-291	1.4320305269609455e-08
-249	-291	1.4436352511980294e-08
-246	-291	1.4550049894997856e-08
-243	-291	1.4661227395867114e-08
-240	-291	1.4769710378120895e-08
-237	-291	1.487531965288727e-08
-234	-291	1.497787155493773e-08
-231	-291	1.5077178034301152e-08
-228	-291	1.5173046764225697e-08
-225	-291	1.5265281266264266e-08
-222	-291	1.5353681053247245e-08
-219	-291	1.5438041790890113e-08
-216	-291	1.5518155478761696e-08
-213	-291	1.5593810651311416e-08
-210	-291	1.5664792599620478e-08
-207	-291	1.573088361450229e-08
-204	-291	1.5791863251530933e-08
-201	-291	1.5847508618523227e-08
-198	-291	1.589759468593916e-08
-195	-291	1.5941894620597655e-08
-192	-291	1.5980180143028613e-08
-189	-291	1.6012221908698748e-08
-186	-291	1.6037789913257077e-08
-183	-291	1.6056653921846353e-08
-180	-291	1.606858392241899e-08
-177	-291	1.607335060288057e-08
-174	-291	1.6070725851760344e-08
-171	-291	1.6060483281977435e-08
-168	-291	1.6042398777132513e-08
-165	-291	1.601625105960988e-08
-162	-291	1.5981822279622798e-08
-159	-291	1.5938898624177363e-08
-156	-291	1.5887270944767194e-08
-153	-291	1.5826735402444215e-08
-150	-291	1.5757094128739588e-08
-147	-291	1.56781559007359e-08
-144	-291	1.5589736828416746e-08
-141	-291	1.5491661052244845e-08
-138	-291	1.5383761448746072e-08
-135	-291	1.5265880341705317e-08
-132	-291	1.5137870216412495e-08
-129	-291	1.4999594434235422e-08
-126	-291	1.4850927944641237e-08
-123	-291	1.4691757991642355e-08
-120	-291	1.4521984811507652e-08
-117	-291	1.4341522318456446e-08
-114	-291	1.4150298774944393e-08
-111	-291	1.3948257443057153e-08
-108	-291	1.3735357213452465e-08
-105	-291	1.3511573208235508e-08
-102	-291	1.3276897354116861e-08
-99	-291	1.3031338922190093e-08
-96	-291	1.2774925030676878e-08
-93	-291	1.2507701107023734e-08
-90	-291	1.2229731305796848e-08
-87	-291	1.1941098878910517e-08
-84	-291	1.1641906494841979e-08
-81	-291	1.133227650363015e-08
-78	-291	1.101235114462945e-08
-75	-291	1.0682292694191245e-08
-72	-291	1.0342283550674916e-08
-69	-291	9.992526254447217e-09
-66	-291	9.633243440811173e-09
-63	-291	9.264677724113521e-09
-60	-291	8.887091511610787e-09
-57	-291	8.500766746026266e-09
-54	-291	8.106004576102057e-09
-51	-291	7.703124954838648e-09
-48	-291	7.292466165516939e-09
-45	-291	6.874384276011274e-09
-42	-291	6.449252522323271e-09
-39	-291	6.01746062269222e-09
-36	-291	5.579414024064677e-09
-33	-291	5.1355330831298935e-09
-30	-291	4.6862521845455835e-09
-27	-291	4.23201879938605e-09
-24	-291	3.77329248723841e-09
-21	-291	3.31054384574871e-09
-18	-291	2.8442534117747504e-09
-15	-291	2.374910518632835e-09
-12	-291	1.9030121142282277e-09
-9	-291	1.429061545130961e-09
-6	-291	9.53567311896983e-10
-3	-291	4.770418011370099e-10
0	-291	0.0
3	-291	-4.770418011370099e-10
6	-291	-9.53567311896983e-10
9	-291	-1.429061545130961e-09
12	-291	-1.9030121142282277e-09
15	-291	-2.374910518632835e-09
18	-291	-2.8442534117747504e-09
21	-291	-3.31054384574871e-09
24	-291	-3.77329248723841e-09
27	-291	-4.23201879938605e-09
30	-291	-4.6862521845455835e-09
33	-291	-5.1355330831298935e-09
36	-291	-5.579414024064677e-09
39	-291	-6.01746062269222e-09
42	-291	-6.449252522323271e-09
45	-291	-6.874384276011274e-09
48	-291	-7.292466165516939e-09
51	-291	-7.703124954838648e-09
54	-291	-8.106004576102057e-09
57	-291	-8.500766746026266e-09
60	-291	-8.887091511610787e-09
63	-291	-9.264677724113521e-09
66	-291	-9.633243440811173e-09
69	-291	-9.992526254447217e-09
72	-291	-1.0342283550674916e-08
75	-291	-1.0682292694191245e-08
78	-291	-1.101235114462945e-08
81	-291	-1.133227650363015e-08
84	-291	-1.1641906494841979e-08
87	-291	-1.1941098878910517e-08
90	-291	-1.2229731305796848e-08
93	-291	-1.2507701107023734e-08
96	-291	-1.2774925030676878e-08
99	-291	-1.3031338922190093e-08
102	-291	-1.3276897354116861e-08
105	-291	-1.3511573208235508e-08
108	-291	-1.3735357213452465e-08
111	-291	-1.3948257443057153e-08
114	-291	-1.4150298774944393e-08
117	-291	-1.4341522318456446e-08
120	-291	-1.4521984811507652e-08
123	-291	-1.4691757991642355e-08
126	-291	-1.4850927944641237e-08
129	-291	-1.4999594434235422e-08
132	-291	-1.5137870216412495e-08
135	-291	-1.5265880341705317e-08
138	-291	-1.5383761448746072e-08
141	-291	-1.5491661052244845e-08
144	-291	-1.5589736828416746e-08
147	-291	-1.56781559007359e-08
150	-291	-1.5757094128739588e-08
153	-291	-1.5826735402444215e-08
156	-291	-1.5887270944767194e-08
159	-291	-1.5938898624177363e-08
162	-291	-1.5981822279622798e-08
165	-291	-1.601625105960988e-08
168	-291	-1.6042398777132513e-08
171	-291	-1.6060483281977435e-08
174	-291	-1.6070725851760344e-08
177	-291	-1.607335060288057e-08
180	-291	-1.606858392241899e-08
183	-291	-1.6056653921846353e-08
186	-291	-1.6037789913257077e-08
189	-291	-1.6012221908698748e-08
192	-291	-1.5980180143028613e-08
195	-291	-1.5941894620597655e-08
198	-291	-1.589759468593916e-08
201	-291	-1.5847508618523227e-08
204	-291	-1.5791863251530933e-08
207	-291	-1.573088361450229e-08
210	-291	-1.5664792599620478e-08
213	-291	-1.5593810651311416e-08
216	-291	-1.5518155478761696e-08
219	-291	-1.5438041790890113e-08
222	-291	-1.5353681053247245e-08
225	-291	-1.5265281266264266e-08
228	-291	-1.5173046764225697e-08
231	-291	-1.5077178034301152e-08
234	-291	-1.497787155493773e-08
237	-291	-1.487531965288727e-08
240	-291	-1.4769710378120895e-08
243	-291	-1.4661227395867114e-08
246	-291	-1.4550049894997856e-08
249	-291	-1.4436352511980294e-08
252	-291	-1.4320305269609455e-08
255	-291	-1.4202073529737865e-08
258	-291	-1.4081817959223139e-08
261	-291	-1.3959694508322599e-08
264	-291	-1.3835854400774528e-08
267	-291	-1.3710444134819277e-08
270	-291	-1.3583605494428834e-08
273	-291	-1.3455475570031403e-08
276	-291	-1.3326186788036491e-08
279	-291	-1.3195866948487005e-08
